produto_id,nome_produto,categoria,data_venda,quantidade,preco_unitario,total_venda,Venda
P005,Tablet,Acessórios,2023-06-25,5,100,500.0,
P005,Tablet,Acessórios,2023-06-25,5,100,500.0,
P001,Tablet,Eletrônicos,,3,2000,6000.0,
P005,Tablet,Acessórios,2023-06-25,5,100,500.0,
P004,Tablet,Acessórios,2023-06-25,4,50,200.0,
P002,Tablet,Eletrônicos,2023-06-25,5,3500,17500.0,
P003,Tablet,Eletrônicos,2023-06-25,1,1500,1500.0,
P005,Tablet,Acessórios,2023-06-26,1,100,100.0,2023-04770
P003,Tablet,Eletrônicos,2023-06-26,3,1500,4500.0,2023-04771
P002,Tablet,Eletrônicos,2023-06-26,-2,3500,7000.0,2023-04772
P003,Tablet,Eletrônicos,2023-06-26,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-06-26,1,3500,3500.0,2023-04774
P005,Tablet,Acessórios,2023-06-26,3,100,300.0,
P004,Tablet,Acessórios,2023-06-26,3,50,150.0,
P004,Tablet,Acessórios,2023-06-26,1,50,50.0,
P001,Tablet,Eletrônicos,2023-06-26,2,2000,4000.0,
P005,Tablet,Acessórios,2023-06-26,1,100,100.0,2023-04779
P004,Tablet,Acessórios,2023-06-26,-5,50,250.0,2023-04780
P005,Tablet,Acessórios,2023-06-26,5,100,500.0,
P005,Tablet,Acessórios,2023-06-26,4,100,400.0,2023-04782
P002,Tablet,Eletrônicos,2023-06-26,3,3500,10500.0,
P002,Tablet,Eletrônicos,2023-06-26,2,3500,7000.0,
P005,Tablet,Acessórios,2023-06-26,-4,100,400.0,2023-04785
P004,Tablet,Acessórios,2023-06-26,4,50,200.0,2023-04786
P004,Tablet,Acessórios,2023-06-26,4,50,200.0,2023-04787
P001,Tablet,Eletrônicos,2023-06-26,5,2000,10000.0,
P004,Tablet,Acessórios,,4,50,200.0,
P005,Tablet,Acessórios,,5,100,500.0,
P003,Tablet,Eletrônicos,2023-06-26,2,1500,,
P005,Tablet,Acessórios,2023-06-26,3,100,300.0,
P002,Tablet,Eletrônicos,2023-06-26,4,3500,14000.0,2023-04793
P002,Tablet,Eletrônicos,2023-06-26,4,3500,14000.0,
P005,Tablet,Acessórios,2023-06-26,1,100,100.0,
P003,Tablet,Eletrônicos,2023-06-26,2,1500,,
P005,Tablet,Acessórios,2023-06-27,2,100,200.0,
P004,Tablet,Acessórios,2023-06-27,5,50,250.0,
P002,Tablet,Eletrônicos,2023-06-27,4,3500,14000.0,2023-04799
P003,Tablet,Eletrônicos,2023-06-27,2,1500,3000.0,2023-04800
P005,Tablet,Acessórios,2023-06-27,4,100,400.0,
P001,Tablet,Eletrônicos,2023-06-27,3,2000,6000.0,
P003,Tablet,Eletrônicos,2023-06-27,5,1500,,
P003,Tablet,Eletrônicos,2023-06-27,1,1500,,
P004,Tablet,Acessórios,2023-06-27,3,50,150.0,2023-04805
P001,Tablet,Eletrônicos,2023-06-27,3,2000,6000.0,
P001,Tablet,Eletrônicos,2023-06-27,2,2000,4000.0,2023-04807
P003,Tablet,Eletrônicos,2023-06-27,5,1500,7500.0,2023-04808
P001,Tablet,Eletrônicos,2023-06-27,1,2000,2000.0,2023-04809
P004,Tablet,Acessórios,2023-06-27,3,50,150.0,
P001,Tablet,Eletrônicos,2023-06-27,3,2000,,
P003,Tablet,Eletrônicos,2023-06-27,2,1500,3000.0,
P002,Tablet,Eletrônicos,,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-06-27,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-06-27,5,3500,17500.0,
P005,Tablet,Acessórios,2023-06-27,2,100,200.0,2023-04816
P001,Tablet,Eletrônicos,2023-06-27,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-06-27,4,2000,8000.0,2023-04818
P003,Tablet,Eletrônicos,2023-06-27,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-06-27,4,3500,14000.0,2023-04820
P001,Tablet,Eletrônicos,2023-06-27,5,2000,10000.0,2023-04821
P005,Tablet,Acessórios,2023-06-27,4,100,400.0,2023-04822
P003,Tablet,Eletrônicos,2023-06-27,2,1500,3000.0,
P005,Tablet,Acessórios,2023-06-27,2,100,200.0,
P003,Tablet,Eletrônicos,2023-06-28,1,1500,1500.0,
P005,Tablet,Acessórios,2023-06-28,4,100,,
P004,Tablet,Acessórios,2023-06-28,2,50,100.0,
P003,Tablet,Eletrônicos,2023-06-28,2,1500,,
P004,Tablet,Acessórios,2023-06-28,5,50,250.0,
P005,Tablet,Acessórios,2023-06-28,4,100,400.0,
P002,Tablet,Eletrônicos,2023-06-28,5,3500,17500.0,
P005,Tablet,Acessórios,2023-06-28,4,100,400.0,2023-04832
P002,Tablet,Eletrônicos,2023-06-28,2,3500,7000.0,
P004,Tablet,Acessórios,2023-06-28,5,50,250.0,2023-04834
P004,Tablet,Acessórios,,3,50,150.0,2023-04835
P001,Tablet,Eletrônicos,2023-06-28,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-06-28,3,3500,10500.0,
P005,Tablet,Acessórios,2023-06-28,1,100,100.0,
P002,Tablet,Eletrônicos,2023-06-28,1,3500,3500.0,
P005,Tablet,Acessórios,2023-06-28,-3,100,300.0,
P005,Tablet,Acessórios,2023-06-28,1,100,100.0,
P004,Tablet,Acessórios,2023-06-28,4,50,200.0,2023-04842
P005,Tablet,Acessórios,2023-06-28,2,100,200.0,
P003,Tablet,Eletrônicos,,4,1500,6000.0,
P005,Tablet,Acessórios,2023-06-28,3,100,300.0,
P002,Tablet,Eletrônicos,,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-06-29,4,2000,8000.0,
P005,Tablet,Acessórios,2023-06-29,4,100,400.0,
P003,Tablet,Eletrônicos,2023-06-29,4,1500,,2023-04849
P004,Tablet,Acessórios,2023-06-29,4,50,200.0,
P003,Tablet,Eletrônicos,2023-06-29,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-06-29,3,1500,4500.0,
P005,Tablet,Acessórios,2023-06-29,2,100,200.0,2023-04853
P001,Tablet,Eletrônicos,2023-06-29,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-06-29,2,3500,7000.0,
P004,Tablet,Acessórios,2023-06-29,2,50,100.0,
P003,Tablet,Eletrônicos,2023-06-29,4,1500,6000.0,2023-04857
P003,Tablet,Eletrônicos,2023-06-29,2,1500,3000.0,2023-04858
P003,Tablet,Eletrônicos,2023-06-29,5,1500,7500.0,2023-04859
P004,Tablet,Acessórios,,1,50,50.0,
P004,Tablet,Acessórios,2023-06-29,3,50,150.0,2023-04861
P005,Tablet,Acessórios,2023-06-29,5,100,500.0,2023-04862
P003,Tablet,Eletrônicos,2023-06-29,-4,1500,6000.0,2023-04863
P002,Tablet,Eletrônicos,2023-06-29,4,3500,14000.0,
P002,Tablet,Eletrônicos,2023-06-29,2,3500,7000.0,
P002,Tablet,Eletrônicos,2023-06-29,5,3500,17500.0,2023-04866
P001,Tablet,Eletrônicos,2023-06-29,4,2000,8000.0,
P004,Tablet,Acessórios,2023-06-29,5,50,250.0,
P003,Tablet,Eletrônicos,2023-06-29,5,1500,7500.0,
P003,Tablet,Eletrônicos,2023-06-29,5,1500,7500.0,2023-04870
P003,Tablet,Eletrônicos,2023-06-29,5,1500,7500.0,2023-04871
P003,Tablet,Eletrônicos,2023-06-29,3,1500,4500.0,
P001,Tablet,Eletrônicos,,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-06-29,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-06-29,5,2000,10000.0,
P004,Tablet,Acessórios,2023-06-30,3,50,150.0,
P004,Tablet,Acessórios,2023-06-30,4,50,200.0,
P003,Tablet,Eletrônicos,2023-06-30,4,1500,6000.0,2023-04878
P001,Tablet,Eletrônicos,2023-06-30,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-06-30,4,2000,8000.0,
P004,Tablet,Acessórios,2023-06-30,4,50,200.0,
P005,Tablet,Acessórios,2023-06-30,5,100,500.0,
P001,Tablet,Eletrônicos,2023-06-30,2,2000,4000.0,
P005,Tablet,Acessórios,2023-06-30,2,100,200.0,
P003,Tablet,Eletrônicos,2023-06-30,5,1500,7500.0,2023-04885
P003,Tablet,Eletrônicos,2023-06-30,4,1500,,
P004,Tablet,Acessórios,2023-06-30,3,50,150.0,
P001,Tablet,Eletrônicos,2023-06-30,2,2000,4000.0,2023-04888
P001,Tablet,Eletrônicos,2023-06-30,1,2000,2000.0,
P005,Tablet,Acessórios,2023-06-30,2,100,200.0,
P003,Tablet,Eletrônicos,2023-06-30,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-06-30,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-06-30,3,3500,10500.0,2023-04893
P005,Tablet,Acessórios,2023-06-30,1,100,100.0,
P004,Tablet,Acessórios,2023-06-30,1,50,50.0,
P003,Tablet,Eletrônicos,,4,1500,6000.0,
P002,Tablet,Eletrônicos,,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-06-30,3,2000,,
P003,Tablet,Eletrônicos,2023-06-30,2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-06-30,2,3500,7000.0,2023-04900
P004,Tablet,Acessórios,2023-06-30,5,50,250.0,
P004,Tablet,Acessórios,,3,50,150.0,
P001,Tablet,Eletrônicos,2023-06-30,5,2000,10000.0,
P001,Tablet,Eletrônicos,2023-06-30,1,2000,2000.0,2023-04904
P002,Tablet,Eletrônicos,2023-06-30,4,3500,14000.0,
P005,Tablet,Acessórios,2023-07-01,4,100,400.0,2023-04906
P005,Tablet,Acessórios,2023-07-01,-3,100,300.0,
P001,Tablet,Eletrônicos,2023-07-01,1,2000,2000.0,
P004,Tablet,Acessórios,2023-07-01,2,50,100.0,2023-04909
P004,Tablet,Acessórios,2023-07-01,1,50,50.0,
P004,Tablet,Acessórios,2023-07-01,3,50,150.0,
P002,Tablet,Eletrônicos,2023-07-01,4,3500,14000.0,
P003,Tablet,Eletrônicos,2023-07-01,5,1500,7500.0,2023-04913
P001,Tablet,Eletrônicos,2023-07-01,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-07-01,5,3500,17500.0,
P003,Tablet,Eletrônicos,2023-07-01,1,1500,1500.0,2023-04916
P004,Tablet,Acessórios,2023-07-01,4,50,200.0,
P003,Tablet,Eletrônicos,2023-07-01,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-07-01,4,3500,14000.0,
P005,Tablet,Acessórios,2023-07-01,5,100,500.0,
P002,Tablet,Eletrônicos,2023-07-01,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-07-01,4,1500,6000.0,2023-04922
P002,Tablet,Eletrônicos,,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-07-01,3,1500,4500.0,2023-04924
P004,Tablet,Acessórios,2023-07-01,-5,50,250.0,
P005,Tablet,Acessórios,2023-07-01,2,100,200.0,
P004,Tablet,Acessórios,2023-07-01,4,50,,
P004,Tablet,Acessórios,2023-07-02,5,50,250.0,
P003,Tablet,Eletrônicos,2023-07-02,2,1500,3000.0,
P001,Tablet,Eletrônicos,,2,2000,4000.0,
P005,Tablet,Acessórios,2023-07-02,5,100,500.0,
P001,Tablet,Eletrônicos,2023-07-02,3,2000,6000.0,2023-04932
P005,Tablet,Acessórios,2023-07-02,5,100,,2023-04933
P003,Tablet,Eletrônicos,2023-07-02,2,1500,3000.0,
P003,Tablet,Eletrônicos,2023-07-02,3,1500,4500.0,
P002,Tablet,Eletrônicos,2023-07-02,-1,3500,3500.0,
P001,Tablet,Eletrônicos,,5,2000,10000.0,2023-04937
P002,Tablet,Eletrônicos,2023-07-02,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-07-02,2,1500,3000.0,
P005,Tablet,Acessórios,2023-07-02,3,100,300.0,2023-04940
P003,Tablet,Eletrônicos,2023-07-02,1,1500,1500.0,
P004,Tablet,Acessórios,2023-07-02,1,50,50.0,
P001,Tablet,Eletrônicos,2023-07-02,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-07-02,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-07-02,5,1500,,
P001,Tablet,Eletrônicos,2023-07-02,4,2000,8000.0,2023-04946
P003,Tablet,Eletrônicos,2023-07-02,3,1500,4500.0,2023-04947
P002,Tablet,Eletrônicos,2023-07-02,2,3500,7000.0,
P002,Tablet,Eletrônicos,2023-07-02,3,3500,10500.0,
P002,Tablet,Eletrônicos,2023-07-02,1,3500,3500.0,2023-04950
P002,Tablet,Eletrônicos,2023-07-02,1,3500,3500.0,
P004,Tablet,Acessórios,2023-07-02,4,50,,
P005,Tablet,Acessórios,2023-07-02,5,100,500.0,
P004,Tablet,Acessórios,2023-07-02,1,50,50.0,
P003,Tablet,Eletrônicos,2023-07-02,1,1500,1500.0,2023-04955
P002,Tablet,Eletrônicos,2023-07-02,2,3500,7000.0,
P001,Tablet,Eletrônicos,2023-07-02,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-07-02,3,3500,10500.0,
P004,Tablet,Acessórios,2023-07-02,3,50,150.0,
P001,Tablet,Eletrônicos,2023-07-02,1,2000,2000.0,
P001,Tablet,Eletrônicos,2023-07-03,1,2000,2000.0,
P004,Tablet,Acessórios,2023-07-03,-2,50,100.0,
P001,Tablet,Eletrônicos,2023-07-03,1,2000,2000.0,
P005,Tablet,Acessórios,2023-07-03,-3,100,300.0,2023-04964
P005,Tablet,Acessórios,2023-07-03,5,100,500.0,
P001,Tablet,Eletrônicos,2023-07-03,1,2000,2000.0,
P004,Tablet,Acessórios,2023-07-03,3,50,150.0,
P004,Tablet,Acessórios,2023-07-03,5,50,250.0,
P005,Tablet,Acessórios,2023-07-03,3,100,300.0,
P002,Tablet,Eletrônicos,2023-07-03,2,3500,,2023-04970
P005,Tablet,Acessórios,2023-07-03,3,100,,
P001,Tablet,Eletrônicos,2023-07-03,2,2000,4000.0,2023-04972
P001,Tablet,Eletrônicos,2023-07-03,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-07-03,2,3500,7000.0,2023-04974
P001,Tablet,Eletrônicos,2023-07-03,3,2000,6000.0,2023-04975
P004,Tablet,Acessórios,2023-07-03,1,50,50.0,
P003,Tablet,Eletrônicos,2023-07-03,-1,1500,,2023-04977
P004,Tablet,Acessórios,2023-07-03,4,50,200.0,
P002,Tablet,Eletrônicos,2023-07-03,5,3500,17500.0,
P002,Tablet,Eletrônicos,2023-07-03,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-07-03,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-07-03,2,1500,3000.0,
P002,Tablet,Eletrônicos,,1,3500,3500.0,
P005,Tablet,Acessórios,2023-07-03,5,100,500.0,2023-04984
P005,Tablet,Acessórios,,2,100,,
P003,Tablet,Eletrônicos,2023-07-03,2,1500,3000.0,2023-04986
P005,Tablet,Acessórios,2023-07-03,5,100,500.0,
P001,Tablet,Eletrônicos,2023-07-03,1,2000,2000.0,2023-04988
P002,Tablet,Eletrônicos,2023-07-03,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-07-03,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-07-03,2,1500,3000.0,
P003,Tablet,Eletrônicos,2023-07-04,3,1500,4500.0,
P004,Tablet,Acessórios,2023-07-04,2,50,100.0,
P004,Tablet,Acessórios,2023-07-04,5,50,250.0,
P003,Tablet,Eletrônicos,2023-07-04,1,1500,1500.0,
P002,Tablet,Eletrônicos,2023-07-04,1,3500,3500.0,
P004,Tablet,Acessórios,2023-07-04,1,50,50.0,
P001,Tablet,Eletrônicos,2023-07-04,4,2000,8000.0,
P001,Tablet,Eletrônicos,,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-07-04,1,1500,,2023-05000
P001,Tablet,Eletrônicos,2023-07-04,2,2000,4000.0,2023-05001
P003,Tablet,Eletrônicos,2023-07-04,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-07-04,1,2000,2000.0,2023-05003
P005,Tablet,Acessórios,2023-07-04,5,100,500.0,
P002,Tablet,Eletrônicos,2023-07-04,4,3500,14000.0,
P001,Tablet,Eletrônicos,2023-07-04,3,2000,6000.0,
P004,Tablet,Acessórios,2023-07-04,1,50,50.0,2023-05007
P002,Tablet,Eletrônicos,2023-07-04,4,3500,14000.0,2023-05008
P001,Tablet,Eletrônicos,2023-07-04,1,2000,2000.0,
P002,Tablet,Eletrônicos,2023-07-04,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-07-04,4,1500,6000.0,
P004,Tablet,Acessórios,,4,50,200.0,
P005,Tablet,Acessórios,2023-07-04,3,100,300.0,2023-05013
P001,Tablet,Eletrônicos,2023-07-04,2,2000,4000.0,
P004,Tablet,Acessórios,2023-07-04,4,50,200.0,
P005,Tablet,Acessórios,2023-07-04,4,100,400.0,
P002,Tablet,Eletrônicos,2023-07-04,5,3500,,
P003,Tablet,Eletrônicos,2023-07-04,5,1500,7500.0,
P003,Tablet,Eletrônicos,2023-07-04,1,1500,1500.0,
P002,Tablet,Eletrônicos,,5,3500,17500.0,
P004,Tablet,Acessórios,2023-07-05,2,50,100.0,
P005,Tablet,Acessórios,2023-07-05,3,100,300.0,
P004,Tablet,Acessórios,,5,50,250.0,2023-05023
P004,Tablet,Acessórios,,3,50,150.0,2023-05024
P003,Tablet,Eletrônicos,2023-07-05,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-07-05,1,1500,1500.0,2023-05026
P005,Tablet,Acessórios,2023-07-05,2,100,200.0,2023-05027
P002,Tablet,Eletrônicos,,1,3500,3500.0,
P004,Tablet,Acessórios,2023-07-05,3,50,150.0,
P003,Tablet,Eletrônicos,2023-07-05,2,1500,3000.0,
P002,Tablet,Eletrônicos,,1,3500,3500.0,
P001,Tablet,Eletrônicos,2023-07-05,4,2000,8000.0,2023-05032
P004,Tablet,Acessórios,2023-07-05,4,50,200.0,2023-05033
P003,Tablet,Eletrônicos,2023-07-05,4,1500,6000.0,2023-05034
P003,Tablet,Eletrônicos,2023-07-05,5,1500,7500.0,
P004,Tablet,Acessórios,2023-07-05,1,50,50.0,
P001,Tablet,Eletrônicos,2023-07-05,2,2000,4000.0,
P005,Tablet,Acessórios,2023-07-05,4,100,400.0,
P001,Tablet,Eletrônicos,2023-07-05,1,2000,2000.0,
P005,Tablet,Acessórios,,4,100,400.0,2023-05040
P001,Tablet,Eletrônicos,2023-07-05,2,2000,4000.0,2023-05041
P002,Tablet,Eletrônicos,2023-07-05,2,3500,7000.0,
P004,Tablet,Acessórios,,3,50,150.0,
P001,Tablet,Eletrônicos,2023-07-05,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-07-05,4,3500,14000.0,
P005,Tablet,Acessórios,2023-07-05,1,100,100.0,
P005,Tablet,Acessórios,2023-07-05,4,100,400.0,2023-05047
P004,Tablet,Acessórios,2023-07-05,5,50,250.0,
P003,Tablet,Eletrônicos,2023-07-05,3,1500,,2023-05049
P004,Tablet,Acessórios,2023-07-06,4,50,200.0,2023-05050
P003,Tablet,Eletrônicos,2023-07-06,1,1500,1500.0,
P003,Tablet,Eletrônicos,2023-07-06,4,1500,6000.0,
P001,Tablet,Eletrônicos,2023-07-06,3,2000,6000.0,
P002,Tablet,Eletrônicos,2023-07-06,3,3500,10500.0,2023-05054
P005,Tablet,Acessórios,2023-07-06,1,100,100.0,2023-05055
P001,Tablet,Eletrônicos,2023-07-06,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-07-06,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-07-06,1,3500,3500.0,
P005,Tablet,Acessórios,2023-07-06,2,100,200.0,2023-05059
P001,Tablet,Eletrônicos,2023-07-06,2,2000,4000.0,2023-05060
P004,Tablet,Acessórios,2023-07-06,-5,50,250.0,2023-05061
P004,Tablet,Acessórios,2023-07-06,5,50,250.0,
P002,Tablet,Eletrônicos,2023-07-06,5,3500,17500.0,
P005,Tablet,Acessórios,2023-07-06,5,100,500.0,
P004,Tablet,Acessórios,2023-07-06,2,50,100.0,
P004,Tablet,Acessórios,2023-07-06,2,50,100.0,2023-05066
P004,Tablet,Acessórios,2023-07-06,-4,50,200.0,2023-05067
P002,Tablet,Eletrônicos,2023-07-06,1,3500,3500.0,
P004,Tablet,Acessórios,2023-07-06,1,50,50.0,
P002,Tablet,Eletrônicos,2023-07-06,2,3500,,
P002,Tablet,Eletrônicos,2023-07-06,3,3500,10500.0,2023-05071
P002,Tablet,Eletrônicos,2023-07-06,5,3500,17500.0,2023-05072
P004,Tablet,Acessórios,2023-07-07,4,50,200.0,
P005,Tablet,Acessórios,2023-07-07,5,100,500.0,2023-05074
P001,Tablet,Eletrônicos,2023-07-07,3,2000,,
P001,Tablet,Eletrônicos,2023-07-07,3,2000,,
P002,Tablet,Eletrônicos,2023-07-07,5,3500,17500.0,2023-05077
P005,Tablet,Acessórios,2023-07-07,5,100,500.0,
P003,Tablet,Eletrônicos,2023-07-07,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-07-07,5,3500,17500.0,
P001,Tablet,Eletrônicos,2023-07-07,1,2000,2000.0,
P004,Tablet,Acessórios,2023-07-07,3,50,150.0,2023-05082
P004,Tablet,Acessórios,2023-07-07,3,50,150.0,
P005,Tablet,Acessórios,,1,100,100.0,
P004,Tablet,Acessórios,2023-07-07,5,50,250.0,
P005,Tablet,Acessórios,2023-07-07,2,100,200.0,2023-05086
P005,Tablet,Acessórios,2023-07-07,2,100,200.0,2023-05087
P002,Tablet,Eletrônicos,2023-07-07,5,3500,17500.0,
P003,Tablet,Eletrônicos,2023-07-07,4,1500,6000.0,
P002,Tablet,Eletrônicos,2023-07-07,2,3500,7000.0,
P002,Tablet,Eletrônicos,2023-07-07,4,3500,14000.0,2023-05091
P003,Tablet,Eletrônicos,2023-07-07,3,1500,4500.0,2023-05092
P003,Tablet,Eletrônicos,2023-07-07,5,1500,7500.0,2023-05093
P002,Tablet,Eletrônicos,2023-07-07,4,3500,14000.0,2023-05094
P002,Tablet,Eletrônicos,2023-07-07,4,3500,14000.0,
P005,Tablet,Acessórios,2023-07-07,1,100,100.0,
P003,Tablet,Eletrônicos,,1,1500,1500.0,2023-05097
P005,Tablet,Acessórios,2023-07-07,-4,100,,
P003,Tablet,Eletrônicos,2023-07-07,1,1500,1500.0,
P002,Tablet,Eletrônicos,2023-07-07,3,3500,10500.0,2023-05100
P005,Tablet,Acessórios,2023-07-07,5,100,500.0,
P002,Tablet,Eletrônicos,2023-07-07,5,3500,17500.0,2023-05102
P004,Tablet,Acessórios,2023-07-07,4,50,200.0,
P001,Tablet,Eletrônicos,2023-07-08,4,2000,8000.0,
P004,Tablet,Acessórios,2023-07-08,2,50,100.0,
P004,Tablet,Acessórios,2023-07-08,4,50,200.0,2023-05106
P005,Tablet,Acessórios,2023-07-08,1,100,100.0,
P002,Tablet,Eletrônicos,2023-07-08,3,3500,,
P002,Tablet,Eletrônicos,2023-07-08,1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-07-08,2,3500,7000.0,
P002,Tablet,Eletrônicos,2023-07-08,3,3500,10500.0,2023-05111
P003,Tablet,Eletrônicos,2023-07-08,1,1500,1500.0,2023-05112
P003,Tablet,Eletrônicos,2023-07-08,5,1500,,2023-05113
P003,Tablet,Eletrônicos,2023-07-08,-2,1500,3000.0,
P002,Tablet,Eletrônicos,2023-07-08,3,3500,,2023-05115
P003,Tablet,Eletrônicos,2023-07-08,4,1500,6000.0,2023-05116
P003,Tablet,Eletrônicos,2023-07-08,3,1500,4500.0,2023-05117
P002,Tablet,Eletrônicos,2023-07-08,2,3500,7000.0,
P005,Tablet,Acessórios,2023-07-08,1,100,100.0,
P001,Tablet,Eletrônicos,2023-07-08,2,2000,4000.0,
P002,Tablet,Eletrônicos,2023-07-08,3,3500,10500.0,
P005,Tablet,Acessórios,2023-07-08,2,100,,
P003,Tablet,Eletrônicos,2023-07-08,3,1500,4500.0,
P002,Tablet,Eletrônicos,2023-07-08,-1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-07-08,1,3500,3500.0,
P004,Tablet,Acessórios,2023-07-08,5,50,250.0,2023-05126
P001,Tablet,Eletrônicos,2023-07-08,5,2000,10000.0,2023-05127
P001,Tablet,Eletrônicos,,2,2000,4000.0,
P003,Tablet,Eletrônicos,2023-07-08,4,1500,6000.0,
P004,Tablet,Acessórios,2023-07-08,3,50,150.0,
P002,Tablet,Eletrônicos,2023-07-08,-1,3500,3500.0,
P002,Tablet,Eletrônicos,2023-07-08,3,3500,10500.0,
P004,Tablet,Acessórios,2023-07-08,4,50,200.0,
P005,Tablet,Acessórios,2023-07-08,3,100,300.0,
P004,Tablet,Acessórios,2023-07-08,2,50,100.0,
P003,Tablet,Eletrônicos,2023-07-08,5,1500,7500.0,2023-05136
P002,Tablet,Eletrônicos,2023-07-08,4,3500,14000.0,2023-05137
P005,Tablet,Acessórios,2023-07-08,1,100,,
P001,Tablet,Eletrônicos,2023-07-08,2,2000,4000.0,
P004,Tablet,Acessórios,2023-07-09,4,50,200.0,2023-05140
P002,Tablet,Eletrônicos,2023-07-09,3,3500,,
P001,Tablet,Eletrônicos,,4,2000,8000.0,2023-05142
P001,Tablet,Eletrônicos,2023-07-09,4,2000,8000.0,2023-05143
P002,Tablet,Eletrônicos,2023-07-09,1,3500,3500.0,
P003,Tablet,Eletrônicos,2023-07-09,2,1500,3000.0,2023-05145
P001,Tablet,Eletrônicos,2023-07-09,4,2000,8000.0,
P001,Tablet,Eletrônicos,2023-07-09,3,2000,6000.0,2023-05147
P001,Tablet,Eletrônicos,2023-07-09,4,2000,8000.0,
P003,Tablet,Eletrônicos,2023-07-09,2,1500,3000.0,
P001,Tablet,Eletrônicos,2023-07-09,4,2000,,
P001,Tablet,Eletrônicos,2023-07-09,4,2000,8000.0,
P004,Tablet,Acessórios,2023-07-09,3,50,150.0,
P005,Tablet,Acessórios,2023-07-09,5,100,500.0,
P002,Tablet,Eletrônicos,2023-07-09,3,3500,10500.0,
P003,Tablet,Eletrônicos,2023-07-09,3,1500,4500.0,2023-05155
P003,Tablet,Eletrônicos,2023-07-09,1,1500,1500.0,
P004,Tablet,Acessórios,2023-07-09,5,50,250.0,
P004,Tablet,Acessórios,2023-07-09,-5,50,250.0,
P003,Tablet,Eletrônicos,2023-07-09,4,1500,6000.0,
P003,Tablet,Eletrônicos,2023-07-09,3,1500,4500.0,
P003,Tablet,Eletrônicos,2023-07-09,5,1500,7500.0,2023-05161
P002,Tablet,Eletrônicos,2023-07-09,2,3500,7000.0,2023-05162
P002,Tablet,Eletrônicos,2023-07-09,2,3500,7000.0,
P003,Tablet,Eletrônicos,2023-07-09,2,1500,3000.0,2023-05164
P005,Tablet,Acessórios,2023-07-09,4,100,400.0,2023-05165
P004,Tablet,Acessórios,2023-07-09,3,50,150.0,
P001,Tablet,Eletrônicos,2023-07-09,5,2000,,
P002,Tablet,Eletrônicos,2023-07-09,4,3500,14000.0,2023-05168
P002,Tablet,Eletrônicos,2023-07-09,4,3500,14000.0,2023-05169
P004,Tablet,Acessórios,2023-07-09,4,50,200.0,
P001,Tablet,Eletrônicos,2023-07-09,5,2000,10000.0,
P002,Tablet,Eletrônicos,2023-07-10,5,3500,17500.0,2023-05172
P001,Tablet,Eletrônicos,2023-07-10,2,2000,4000.0,2023-05173
P001,Tablet,Eletrônicos,2023-07-10,2,2000,4000.0,
P004,Tablet,Acessórios,2023-07-10,1,50,50.0,
P003,Tablet,Eletrônicos,2023-07-10,5,1500,7500.0,
P002,Tablet,Eletrônicos,2023-07-10,5,3500,17500.0,
P004,Tablet,Acessórios,2023-07-10,1,50,50.0,
P001,Tablet,Eletrônicos,2023-07-10,4,2000,8000.0,
P002,Tablet,Eletrônicos,2023-07-10,5,3500,17500.0,2023-05180
